aggr_num,aggr_area,Mean,StdDev,Min,Max,IntDen,RawIntDen,N,age,treatment,wormID,worm_area
2490,0.391,2.75,0.957,2,4,1.074,11,N3,L4+14,control,C3_N3_D3,79911.523
2491,1.074,9.273,7.577,2,24,9.961,102,N3,L4+14,control,C3_N3_D3,79911.523
2492,0.098,4,0,4,4,0.391,4,N3,L4+14,control,C3_N3_D3,79911.523
2493,0.098,3,0,3,3,0.293,3,N3,L4+14,control,C3_N3_D3,79911.523
2494,0.293,2.667,1.155,2,4,0.781,8,N3,L4+14,control,C3_N3_D3,79911.523
2495,0.098,3,0,3,3,0.293,3,N3,L4+14,control,C3_N3_D3,79911.523
2496,0.195,3,0,3,3,0.586,6,N3,L4+14,control,C3_N3_D3,79911.523
2497,2.93,10.867,10.119,2,39,31.836,326,N3,L4+14,control,C3_N3_D3,79911.523
2498,1.074,6.182,2.75,3,10,6.641,68,N3,L4+14,control,C3_N3_D3,79911.523
2499,11.23,16.757,10.828,2,40,188.184,1927,N3,L4+14,control,C3_N3_D3,79911.523
2500,0.195,2.5,0.707,2,3,0.488,5,N3,L4+14,control,C3_N3_D3,79911.523
2501,0.098,3,0,3,3,0.293,3,N3,L4+14,control,C3_N3_D3,79911.523
2502,0.684,2.429,0.787,2,4,1.66,17,N3,L4+14,control,C3_N3_D3,79911.523
2503,0.098,2,0,2,2,0.195,2,N3,L4+14,control,C3_N3_D3,79911.523
2504,0.098,4,0,4,4,0.391,4,N3,L4+14,control,C3_N3_D3,79911.523
2505,0.586,2.667,0.816,2,4,1.562,16,N3,L4+14,control,C3_N3_D3,79911.523
2506,0.098,2,0,2,2,0.195,2,N3,L4+14,control,C3_N3_D3,79911.523
2507,0.098,2,0,2,2,0.195,2,N3,L4+14,control,C3_N3_D3,79911.523
2508,0.098,2,0,2,2,0.195,2,N3,L4+14,control,C3_N3_D3,79911.523
2509,0.098,2,0,2,2,0.195,2,N3,L4+14,control,C3_N3_D3,79911.523
2510,0.098,5,0,5,5,0.488,5,N3,L4+14,control,C3_N3_D3,79911.523
2511,0.195,2,0,2,2,0.391,4,N3,L4+14,control,C3_N3_D3,79911.523
2512,0.098,3,0,3,3,0.293,3,N3,L4+14,control,C3_N3_D3,79911.523
2513,0.098,2,0,2,2,0.195,2,N3,L4+14,control,C3_N3_D3,79911.523
2514,0.098,2,0,2,2,0.195,2,N3,L4+14,control,C3_N3_D3,79911.523
2515,0.098,3,0,3,3,0.293,3,N3,L4+14,control,C3_N3_D3,79911.523
2516,0.195,2,0,2,2,0.391,4,N3,L4+14,control,C3_N3_D3,79911.523
2517,0.586,2.833,0.983,2,4,1.66,17,N3,L4+14,control,C3_N3_D3,79911.523
2518,0.586,2.667,1.033,2,4,1.562,16,N3,L4+14,control,C3_N3_D3,79911.523
2519,0.098,2,0,2,2,0.195,2,N3,L4+14,control,C3_N3_D3,79911.523
2520,0.098,2,0,2,2,0.195,2,N3,L4+14,control,C3_N3_D3,79911.523
2521,0.098,2,0,2,2,0.195,2,N3,L4+14,control,C3_N3_D3,79911.523
2522,0.586,2.5,0.548,2,3,1.465,15,N3,L4+14,control,C3_N3_D3,79911.523
