aggr_num,aggr_area,Mean,StdDev,Min,Max,IntDen,RawIntDen,N,age,treatment,wormID,worm_area
92,0.098,64,0,64,64,6.25,64,N2,L4+14,mannitol,M2_N2_D3,75971.484
93,0.098,44,0,44,44,4.297,44,N2,L4+14,mannitol,M2_N2_D3,75971.484
94,0.098,61,0,61,61,5.957,61,N2,L4+14,mannitol,M2_N2_D3,75971.484
95,0.195,40.5,9.192,34,47,7.91,81,N2,L4+14,mannitol,M2_N2_D3,75971.484
96,0.195,45,9.899,38,52,8.789,90,N2,L4+14,mannitol,M2_N2_D3,75971.484
97,0.098,39,0,39,39,3.809,39,N2,L4+14,mannitol,M2_N2_D3,75971.484
98,0.195,62,5.657,58,66,12.109,124,N2,L4+14,mannitol,M2_N2_D3,75971.484
99,0.293,39.333,5.132,35,45,11.523,118,N2,L4+14,mannitol,M2_N2_D3,75971.484
100,0.293,48.667,14.572,37,65,14.258,146,N2,L4+14,mannitol,M2_N2_D3,75971.484
101,0.098,44,0,44,44,4.297,44,N2,L4+14,mannitol,M2_N2_D3,75971.484
102,0.391,39.5,9.609,31,52,15.43,158,N2,L4+14,mannitol,M2_N2_D3,75971.484
103,0.488,51.2,8.258,40,63,25,256,N2,L4+14,mannitol,M2_N2_D3,75971.484
104,0.488,44.4,13.221,34,66,21.68,222,N2,L4+14,mannitol,M2_N2_D3,75971.484
105,0.391,34.25,1.258,33,36,13.379,137,N2,L4+14,mannitol,M2_N2_D3,75971.484
106,0.293,48,13.077,39,63,14.062,144,N2,L4+14,mannitol,M2_N2_D3,75971.484
107,0.293,42.333,10.599,31,52,12.402,127,N2,L4+14,mannitol,M2_N2_D3,75971.484
108,0.098,50,0,50,50,4.883,50,N2,L4+14,mannitol,M2_N2_D3,75971.484
109,0.098,54,0,54,54,5.273,54,N2,L4+14,mannitol,M2_N2_D3,75971.484
110,0.098,39,0,39,39,3.809,39,N2,L4+14,mannitol,M2_N2_D3,75971.484
111,0.391,40.5,7.141,35,51,15.82,162,N2,L4+14,mannitol,M2_N2_D3,75971.484
112,0.195,31.5,2.121,30,33,6.152,63,N2,L4+14,mannitol,M2_N2_D3,75971.484
113,0.195,34.5,3.536,32,37,6.738,69,N2,L4+14,mannitol,M2_N2_D3,75971.484
114,0.781,46.375,10.609,32,63,36.23,371,N2,L4+14,mannitol,M2_N2_D3,75971.484
115,0.098,56,0,56,56,5.469,56,N2,L4+14,mannitol,M2_N2_D3,75971.484
116,0.098,39,0,39,39,3.809,39,N2,L4+14,mannitol,M2_N2_D3,75971.484
117,0.879,37.222,8.541,31,54,32.715,335,N2,L4+14,mannitol,M2_N2_D3,75971.484
118,0.195,46.5,16.263,35,58,9.082,93,N2,L4+14,mannitol,M2_N2_D3,75971.484
119,0.195,33,1.414,32,34,6.445,66,N2,L4+14,mannitol,M2_N2_D3,75971.484
120,0.293,48,11.79,35,58,14.062,144,N2,L4+14,mannitol,M2_N2_D3,75971.484
121,0.098,36,0,36,36,3.516,36,N2,L4+14,mannitol,M2_N2_D3,75971.484
122,0.488,34.4,3.209,30,37,16.797,172,N2,L4+14,mannitol,M2_N2_D3,75971.484
123,0.293,49,1.732,48,51,14.355,147,N2,L4+14,mannitol,M2_N2_D3,75971.484
124,0.098,43,0,43,43,4.199,43,N2,L4+14,mannitol,M2_N2_D3,75971.484
125,0.391,41.75,8.057,35,53,16.309,167,N2,L4+14,mannitol,M2_N2_D3,75971.484
126,0.098,44,0,44,44,4.297,44,N2,L4+14,mannitol,M2_N2_D3,75971.484
127,0.098,34,0,34,34,3.32,34,N2,L4+14,mannitol,M2_N2_D3,75971.484
128,0.098,42,0,42,42,4.102,42,N2,L4+14,mannitol,M2_N2_D3,75971.484
129,0.098,38,0,38,38,3.711,38,N2,L4+14,mannitol,M2_N2_D3,75971.484
130,0.195,32.5,0.707,32,33,6.348,65,N2,L4+14,mannitol,M2_N2_D3,75971.484
131,0.391,44.75,11.147,30,57,17.48,179,N2,L4+14,mannitol,M2_N2_D3,75971.484
132,0.391,44.75,11.442,35,59,17.48,179,N2,L4+14,mannitol,M2_N2_D3,75971.484
133,0.293,43.667,13.013,31,57,12.793,131,N2,L4+14,mannitol,M2_N2_D3,75971.484
134,0.098,51,0,51,51,4.98,51,N2,L4+14,mannitol,M2_N2_D3,75971.484
135,0.098,47,0,47,47,4.59,47,N2,L4+14,mannitol,M2_N2_D3,75971.484
136,0.098,32,0,32,32,3.125,32,N2,L4+14,mannitol,M2_N2_D3,75971.484
137,0.293,46,16.462,36,65,13.477,138,N2,L4+14,mannitol,M2_N2_D3,75971.484
138,0.391,54,6.928,48,64,21.094,216,N2,L4+14,mannitol,M2_N2_D3,75971.484
139,0.098,61,0,61,61,5.957,61,N2,L4+14,mannitol,M2_N2_D3,75971.484
140,0.098,58,0,58,58,5.664,58,N2,L4+14,mannitol,M2_N2_D3,75971.484
141,0.195,33,4.243,30,36,6.445,66,N2,L4+14,mannitol,M2_N2_D3,75971.484
142,0.098,32,0,32,32,3.125,32,N2,L4+14,mannitol,M2_N2_D3,75971.484
143,0.195,53.5,16.263,42,65,10.449,107,N2,L4+14,mannitol,M2_N2_D3,75971.484
144,0.391,45.75,8.539,37,57,17.871,183,N2,L4+14,mannitol,M2_N2_D3,75971.484
145,0.098,41,0,41,41,4.004,41,N2,L4+14,mannitol,M2_N2_D3,75971.484
146,0.195,53.5,3.536,51,56,10.449,107,N2,L4+14,mannitol,M2_N2_D3,75971.484
147,0.195,43.5,7.778,38,49,8.496,87,N2,L4+14,mannitol,M2_N2_D3,75971.484
148,0.098,44,0,44,44,4.297,44,N2,L4+14,mannitol,M2_N2_D3,75971.484
149,0.098,43,0,43,43,4.199,43,N2,L4+14,mannitol,M2_N2_D3,75971.484
150,0.098,41,0,41,41,4.004,41,N2,L4+14,mannitol,M2_N2_D3,75971.484
151,0.098,47,0,47,47,4.59,47,N2,L4+14,mannitol,M2_N2_D3,75971.484
152,0.098,54,0,54,54,5.273,54,N2,L4+14,mannitol,M2_N2_D3,75971.484
153,0.098,57,0,57,57,5.566,57,N2,L4+14,mannitol,M2_N2_D3,75971.484
154,0.098,44,0,44,44,4.297,44,N2,L4+14,mannitol,M2_N2_D3,75971.484
155,0.098,31,0,31,31,3.027,31,N2,L4+14,mannitol,M2_N2_D3,75971.484
156,0.098,65,0,65,65,6.348,65,N2,L4+14,mannitol,M2_N2_D3,75971.484
157,0.098,34,0,34,34,3.32,34,N2,L4+14,mannitol,M2_N2_D3,75971.484
158,0.293,43.333,10.214,36,55,12.695,130,N2,L4+14,mannitol,M2_N2_D3,75971.484
159,0.195,30,0,30,30,5.859,60,N2,L4+14,mannitol,M2_N2_D3,75971.484
160,0.098,38,0,38,38,3.711,38,N2,L4+14,mannitol,M2_N2_D3,75971.484
161,0.098,64,0,64,64,6.25,64,N2,L4+14,mannitol,M2_N2_D3,75971.484
162,0.195,60.5,7.778,55,66,11.816,121,N2,L4+14,mannitol,M2_N2_D3,75971.484
163,0.977,43.7,10.822,30,58,42.676,437,N2,L4+14,mannitol,M2_N2_D3,75971.484
164,0.098,52,0,52,52,5.078,52,N2,L4+14,mannitol,M2_N2_D3,75971.484
165,0.391,46,10.863,33,58,17.969,184,N2,L4+14,mannitol,M2_N2_D3,75971.484
166,0.488,40.8,6.979,32,48,19.922,204,N2,L4+14,mannitol,M2_N2_D3,75971.484
167,0.098,59,0,59,59,5.762,59,N2,L4+14,mannitol,M2_N2_D3,75971.484
168,0.195,41.5,2.121,40,43,8.105,83,N2,L4+14,mannitol,M2_N2_D3,75971.484
169,0.098,64,0,64,64,6.25,64,N2,L4+14,mannitol,M2_N2_D3,75971.484
170,0.293,38,12.166,30,52,11.133,114,N2,L4+14,mannitol,M2_N2_D3,75971.484
171,0.098,33,0,33,33,3.223,33,N2,L4+14,mannitol,M2_N2_D3,75971.484
172,0.098,58,0,58,58,5.664,58,N2,L4+14,mannitol,M2_N2_D3,75971.484
173,0.098,48,0,48,48,4.688,48,N2,L4+14,mannitol,M2_N2_D3,75971.484
174,0.098,31,0,31,31,3.027,31,N2,L4+14,mannitol,M2_N2_D3,75971.484
175,0.293,42.667,17.616,32,63,12.5,128,N2,L4+14,mannitol,M2_N2_D3,75971.484
176,0.195,59.5,0.707,59,60,11.621,119,N2,L4+14,mannitol,M2_N2_D3,75971.484
177,0.098,51,0,51,51,4.98,51,N2,L4+14,mannitol,M2_N2_D3,75971.484
178,0.098,33,0,33,33,3.223,33,N2,L4+14,mannitol,M2_N2_D3,75971.484
179,0.293,37.333,5.508,32,43,10.938,112,N2,L4+14,mannitol,M2_N2_D3,75971.484
180,0.195,56.5,0.707,56,57,11.035,113,N2,L4+14,mannitol,M2_N2_D3,75971.484
181,0.098,54,0,54,54,5.273,54,N2,L4+14,mannitol,M2_N2_D3,75971.484
182,0.293,55.333,7.638,47,62,16.211,166,N2,L4+14,mannitol,M2_N2_D3,75971.484
183,0.293,44,10.44,32,51,12.891,132,N2,L4+14,mannitol,M2_N2_D3,75971.484
184,0.098,53,0,53,53,5.176,53,N2,L4+14,mannitol,M2_N2_D3,75971.484
185,0.781,47.125,12.029,30,65,36.816,377,N2,L4+14,mannitol,M2_N2_D3,75971.484
186,0.098,58,0,58,58,5.664,58,N2,L4+14,mannitol,M2_N2_D3,75971.484
187,0.391,45.5,10.661,35,60,17.773,182,N2,L4+14,mannitol,M2_N2_D3,75971.484
188,0.098,44,0,44,44,4.297,44,N2,L4+14,mannitol,M2_N2_D3,75971.484
189,0.098,57,0,57,57,5.566,57,N2,L4+14,mannitol,M2_N2_D3,75971.484
190,0.195,30.5,0.707,30,31,5.957,61,N2,L4+14,mannitol,M2_N2_D3,75971.484
191,1.074,41.818,7.054,32,51,44.922,460,N2,L4+14,mannitol,M2_N2_D3,75971.484
192,0.098,61,0,61,61,5.957,61,N2,L4+14,mannitol,M2_N2_D3,75971.484
193,0.293,39,13.892,30,55,11.426,117,N2,L4+14,mannitol,M2_N2_D3,75971.484
194,0.098,55,0,55,55,5.371,55,N2,L4+14,mannitol,M2_N2_D3,75971.484
195,0.293,43.333,14.434,35,60,12.695,130,N2,L4+14,mannitol,M2_N2_D3,75971.484
196,0.098,46,0,46,46,4.492,46,N2,L4+14,mannitol,M2_N2_D3,75971.484
197,0.098,30,0,30,30,2.93,30,N2,L4+14,mannitol,M2_N2_D3,75971.484
198,0.098,55,0,55,55,5.371,55,N2,L4+14,mannitol,M2_N2_D3,75971.484
199,0.098,31,0,31,31,3.027,31,N2,L4+14,mannitol,M2_N2_D3,75971.484
200,0.488,45,7.583,33,52,21.973,225,N2,L4+14,mannitol,M2_N2_D3,75971.484
201,0.098,44,0,44,44,4.297,44,N2,L4+14,mannitol,M2_N2_D3,75971.484
202,0.098,42,0,42,42,4.102,42,N2,L4+14,mannitol,M2_N2_D3,75971.484
203,0.098,32,0,32,32,3.125,32,N2,L4+14,mannitol,M2_N2_D3,75971.484
204,0.098,37,0,37,37,3.613,37,N2,L4+14,mannitol,M2_N2_D3,75971.484
205,0.195,31.5,0.707,31,32,6.152,63,N2,L4+14,mannitol,M2_N2_D3,75971.484
206,0.098,62,0,62,62,6.055,62,N2,L4+14,mannitol,M2_N2_D3,75971.484
207,0.098,32,0,32,32,3.125,32,N2,L4+14,mannitol,M2_N2_D3,75971.484
208,0.488,48.8,13.918,33,64,23.828,244,N2,L4+14,mannitol,M2_N2_D3,75971.484
209,0.293,49.667,13.051,36,62,14.551,149,N2,L4+14,mannitol,M2_N2_D3,75971.484
210,0.293,34,6.083,30,41,9.961,102,N2,L4+14,mannitol,M2_N2_D3,75971.484
211,0.488,47.4,13.24,31,66,23.145,237,N2,L4+14,mannitol,M2_N2_D3,75971.484
212,0.586,37.667,6.532,33,50,22.07,226,N2,L4+14,mannitol,M2_N2_D3,75971.484
213,0.098,56,0,56,56,5.469,56,N2,L4+14,mannitol,M2_N2_D3,75971.484
214,0.098,33,0,33,33,3.223,33,N2,L4+14,mannitol,M2_N2_D3,75971.484
215,0.098,45,0,45,45,4.395,45,N2,L4+14,mannitol,M2_N2_D3,75971.484
216,0.098,40,0,40,40,3.906,40,N2,L4+14,mannitol,M2_N2_D3,75971.484
217,0.098,50,0,50,50,4.883,50,N2,L4+14,mannitol,M2_N2_D3,75971.484
218,0.098,32,0,32,32,3.125,32,N2,L4+14,mannitol,M2_N2_D3,75971.484
219,0.098,43,0,43,43,4.199,43,N2,L4+14,mannitol,M2_N2_D3,75971.484
220,0.195,37,9.899,30,44,7.227,74,N2,L4+14,mannitol,M2_N2_D3,75971.484
221,0.586,49,11.713,33,63,28.711,294,N2,L4+14,mannitol,M2_N2_D3,75971.484
222,0.391,54.5,7.594,44,62,21.289,218,N2,L4+14,mannitol,M2_N2_D3,75971.484
223,0.098,56,0,56,56,5.469,56,N2,L4+14,mannitol,M2_N2_D3,75971.484
224,0.293,57.333,13.279,42,65,16.797,172,N2,L4+14,mannitol,M2_N2_D3,75971.484
225,0.098,45,0,45,45,4.395,45,N2,L4+14,mannitol,M2_N2_D3,75971.484
226,0.293,48.333,15.631,34,65,14.16,145,N2,L4+14,mannitol,M2_N2_D3,75971.484
227,0.488,47.6,8.05,41,61,23.242,238,N2,L4+14,mannitol,M2_N2_D3,75971.484
228,0.098,66,0,66,66,6.445,66,N2,L4+14,mannitol,M2_N2_D3,75971.484
229,0.195,33.5,0.707,33,34,6.543,67,N2,L4+14,mannitol,M2_N2_D3,75971.484
230,0.195,50,18.385,37,63,9.766,100,N2,L4+14,mannitol,M2_N2_D3,75971.484
231,0.098,39,0,39,39,3.809,39,N2,L4+14,mannitol,M2_N2_D3,75971.484
232,0.098,42,0,42,42,4.102,42,N2,L4+14,mannitol,M2_N2_D3,75971.484
233,0.098,31,0,31,31,3.027,31,N2,L4+14,mannitol,M2_N2_D3,75971.484
234,1.27,46.692,11.412,31,63,59.277,607,N2,L4+14,mannitol,M2_N2_D3,75971.484
235,0.195,52,19.799,38,66,10.156,104,N2,L4+14,mannitol,M2_N2_D3,75971.484
236,0.195,48,19.799,34,62,9.375,96,N2,L4+14,mannitol,M2_N2_D3,75971.484
237,0.195,46.5,9.192,40,53,9.082,93,N2,L4+14,mannitol,M2_N2_D3,75971.484
238,0.098,32,0,32,32,3.125,32,N2,L4+14,mannitol,M2_N2_D3,75971.484
239,0.098,58,0,58,58,5.664,58,N2,L4+14,mannitol,M2_N2_D3,75971.484
240,0.488,40.6,9.29,31,56,19.824,203,N2,L4+14,mannitol,M2_N2_D3,75971.484
241,0.098,47,0,47,47,4.59,47,N2,L4+14,mannitol,M2_N2_D3,75971.484
242,0.098,41,0,41,41,4.004,41,N2,L4+14,mannitol,M2_N2_D3,75971.484
243,0.098,41,0,41,41,4.004,41,N2,L4+14,mannitol,M2_N2_D3,75971.484
244,0.098,46,0,46,46,4.492,46,N2,L4+14,mannitol,M2_N2_D3,75971.484
245,0.195,39.5,12.021,31,48,7.715,79,N2,L4+14,mannitol,M2_N2_D3,75971.484
246,0.684,43.429,9.09,32,58,29.688,304,N2,L4+14,mannitol,M2_N2_D3,75971.484
247,0.293,35,8.66,30,45,10.254,105,N2,L4+14,mannitol,M2_N2_D3,75971.484
248,0.293,48,11.79,38,61,14.062,144,N2,L4+14,mannitol,M2_N2_D3,75971.484
249,0.098,34,0,34,34,3.32,34,N2,L4+14,mannitol,M2_N2_D3,75971.484
250,0.293,51,7.211,43,57,14.941,153,N2,L4+14,mannitol,M2_N2_D3,75971.484
